시도,구군,행정구역명,시설명,소재지,시설용량,물리적 용량,생물학적 용량,고도 용량,유입하수량,물리적 유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,물리적 방류량,생물학적 방류량,고도 방류량,유입_생화학적 산소요구량(BOD),방류_생화학적 산소요구량(BOD),유입_총유기탄소(TOC),방류_총유기탄소(TOC),유입_부유물질량(SS),방류_부유물질량(SS),유입_총질소(T-N),방류_총질소(T-N),유입_총인(T-P),방류_총인(T-P),유입총대장균군수,방류총대장균군수,처리효율,처리부하량,처리방법,적용신기술,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,준공일,가동개시일,사업비(백만원),방류수소독방법,수계,지류,세부단위구역,지역구분,명칭,목표수질_생화학적 산소요구량(BOD),에너지자립율,에너지자체생산량,연간 총 에너지 사용량_계_(TOE),연간 총 에너지 사용량_총 전력사용량(kWh),연간 총 에너지 사용량_자체 에너지사용량(TOE),하수처리량당 이산화탄소(CO2)배출량,운영주체,위탁 업체명,위탁비용,위탁계약기간(시작),위탁계약기간(종료),직원총수(명),안전사고건수
충청북도,옥천군,옥천군,이원,충청북도 옥천군 이원면 건진리58외 1필지 ,900,0,0,900,966.2,0,0,966.2,908.6,0,0,908.6,110.5,1,56.3,3.1,112.9,2.5,24.81,2.238,2.482,0.036,114205,0,99.1,105.8,ACS공법,ACS,0,0,0,0,2003-06-02,2004-01-19,6185,자외선 ,금강,건진천,대청댐,500톤 이상(Ⅰ지역),대청댐상류,Ⅰa,0,0,94.7,413394,0,0.571,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,동산,충북 옥천군 군서면 동평리 612-174번지,460,0,0,460,255.4,0,0,255.4,255.4,0,0,255.4,178,1.4,105.6,6,184.5,1,45.549,9.354,4.886,0.68,197048,7,99.2,45.1,"KSMBR,IC-SBR",,0,0,0,0,2012-01-01,2012-01-04,14138,,금강,추풍천,대청댐,500톤 미만 50톤 이상,대청댐,Ⅰa,0,0,64.5,281546,0,1.384,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,청산,충북 옥천군 청산면 지전리 378-3 외 1필지,420,0,0,420,318.9,0,0,318.9,318.9,0,0,318.9,252.5,1.6,142.7,6.2,253.8,0.8,53.119,10.442,5.897,0.241,228267,0,99.4,80,KSMBR,,0,0,0,0,2012-01-01,2012-01-04,8854.6,,금강,보청천,대청댐,500톤 미만 50톤 이상,보청천,Ⅰb,0,0,49.4,215932,0,0.85,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,동이,충북 옥천군 동이면 평산리 1021-3,210,0,0,210,128.9,0,0,128.9,126.8,0,0,126.8,138.3,2,80.3,4.1,148.2,4.7,38.009,6.694,3.772,0.882,173743,0,98.6,17.6,"장기포기법,KSBNR",,0,0,0,0,1999-12-13,1999-08-06,1146,,금강,금강,대청댐,500톤 미만 50톤 이상,대청댐상류,Ⅰa,0,0,20.8,90665,0,0.9,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,학령,충북 옥천군 동이면 적하리 741-2,200,0,0,200,114.5,0,0,114.5,114.5,0,0,114.5,168,1.2,107,4.8,175.6,0.7,48.558,8.985,4.929,0.706,178200,0,99.3,19.1,KSMBR,,0,0,0,0,2012-01-01,2012-01-04,2696,,금강,금강,대청댐,500톤 미만 50톤 이상,대청댐상류,Ⅰa,0,0,38,165921,0,1.818,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,안내,충북 옥천군 안내면 현리 462-2번지 외 2필지,180,0,0,180,170.7,0,0,170.7,160,0,0,160,105.8,1.8,61,4.1,120.3,4.3,32.034,4.419,3.158,0.549,137538,112,98.3,17.8,"장기포기법,KSBNR",,0,0,0,0,1992-12-17,1999-08-06,1214,자외선 ,금강,금강,대청댐,500톤 미만 50톤 이상,대청댐상류,Ⅰa,0,0,23.6,102936,0,0.808,민간(대행),리뉴어스(주),0,2020-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,안남,충북 옥천군 안남면 연주리 460,160,0,0,160,226.7,0,0,226.7,215.9,0,0,215.9,85.7,4.3,55.3,4.5,108.9,5.4,31.319,7.807,2.966,0.75,139321,180,95,18.5,"장기포기법,KSBNR",,0,0,0,0,1992-08-26,1999-08-06,1105,자외선 ,금강,안남천,대청댐,500톤 미만 50톤 이상,대청댐,Ⅰa,0,0,22.9,99834,0,0.58,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,귀죽,충북 옥천군 옥천읍 구일리 469-1번지,120,0,0,120,52.8,0,0,52.8,52.8,0,0,52.8,150.8,1.1,94.1,4.5,163.8,1.2,47.652,9.756,4.831,0.393,173481,0,99.3,7.9,KSMBR,,0,0,0,0,2010-12-01,2010-12-01,2448,,금강,금구천,대청댐,500톤 미만 50톤 이상,대청댐,Ⅰa,0,0,23.1,100680,0,2.394,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,금산,충북 옥천군 군서면 금산리 산11-9,100,0,0,100,22.1,0,0,22.1,22.1,0,0,22.1,94.1,4.2,54.9,9.1,76.3,5.4,36.272,15.258,3.215,1.479,131408,79,95.5,2,호기성침전지하수고도처리,,0,0,0,0,2004-01-20,2004-02-09,1014,,금강,금산천,대청댐,500톤 미만 50톤 이상,대청댐,Ⅰa,0,0,10.8,47076,0,3.216,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,이원문화,충북 옥천군 이원면 개심리 132-3,100,0,0,100,38.1,0,0,38.1,38.1,0,0,38.1,37.7,5.2,18.9,7,24.6,3.4,28.015,14.693,2.702,1.409,77075,156,86.2,1.2,호기성침전지하수고도처리,,0,0,0,0,2000-07-20,2000-08-04,400,자외선 ,금강,이원천,대청댐,500톤 미만 50톤 이상,대청댐상류,Ⅰa,0,0,7.4,32181,0,1.059,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,장사,충북 옥천군 안내면 장계리 62-3,100,0,100,0,24.8,0,24.8,0,24.8,0,24.8,0,164.9,2.9,92.5,8.5,100.9,4.2,49.211,14.928,4.616,1.492,125415,25,98.2,4,접촉산화법,,0,0,0,0,2003-01-23,2003-02-14,400,자외선 ,금강,금강,대청댐,500톤 미만 50톤 이상,대청댐,Ⅰa,0,0,5.5,23881,0,1.21,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,지탄,충북 옥천군 이원면 지탄리 856-5외 1필지,100,0,0,100,69.2,0,0,69.2,69.2,0,0,69.2,116,0.9,73.6,3.5,123.2,0.8,36.752,7.375,3.681,1.184,141231,0,99.2,8,KSMBR,,0,0,0,0,2012-01-01,2012-01-04,2776,,금강,금강,대청댐,500톤 미만 50톤 이상,대청댐상류,Ⅰa,0,0,18.4,80410,0,1.458,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,화계,옥천읍 수북리 39 ,90,0,0,90,66.5,0,0,66.5,66.5,0,0,66.5,144.7,0.9,86.1,4.9,124.9,0.7,39.59,10.669,4.022,1.401,154962,0,99.4,9.6,KSMBR,,0,0,0,0,2017-09-08,2017-10-17,3254,,금강,금강,대청댐,500톤 미만 50톤 이상,대청댐상류,Ⅰa,0,0,16.7,73079,0,1.38,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,가풍,충북 옥천군 옥천읍 가풍리 583번지,80,0,0,80,33.8,0,0,33.8,33.8,0,0,33.8,149.9,1.2,98.9,5.2,145.8,1.1,51.189,10.26,5.078,0.467,171692,0,99.2,5,KSMBR,환경신기술 지정서 제142호,0,0,0,0,2010-12-01,2010-12-01,1529,,금강,금구천,대청댐,500톤 미만 50톤 이상,대청댐,Ⅰa,0,0,15.6,68334,0,2.536,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,금암,충북 옥천군 동이면 금암리 542-4번지,80,0,0,80,56.7,0,0,56.7,56.7,0,0,56.7,193.1,1,122.2,5.5,193,0.7,48.78,10.638,5.213,0.134,181538,0,99.5,10.9,KSMBR,,0,0,0,0,2010-12-01,2010-12-01,2481,,금강,금강,대청댐,500톤 미만 50톤 이상,대청댐상류,Ⅰa,0,0,18.3,79771,0,1.767,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,산계,충북 옥천군 청성면 산계리 1115-47,70,0,0,70,54.2,0,0,54.2,54.2,0,0,54.2,142,1.1,91.8,3.5,151.4,0.8,43.948,8.07,4.471,1.102,138865,1,99.2,7.6,KSMBR,,0,0,0,0,2012-01-01,2012-01-04,2406,,금강,보청천,대청댐,500톤 미만 50톤 이상,보청천,Ⅰb,0,0,17.2,75014,0,1.737,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,서대,충북 옥천군 안내면 동대리 523,70,0,0,70,61.7,0,0,61.7,61.7,0,0,61.7,80.4,0.8,53.6,3.6,89.2,0.7,37.223,10.176,3.6,1.28,146231,0,99,4.9,KSMBR,,0,0,0,0,2012-01-01,2012-01-04,2662,,금강,안내천,대청댐,500톤 미만 50톤 이상,대청댐,Ⅰa,0,0,16.5,71949,0,1.464,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,원동,충북 옥천군 이원면 원동리 221-1,70,0,0,70,38.5,0,0,38.5,38.5,0,0,38.5,125.9,0.8,86.9,4.4,135.4,0.7,43.918,8.573,4.523,0.932,160558,0,99.4,4.8,KSMBR,,0,0,0,0,2010-12-01,2010-12-01,2342,,금강,금강,대청댐,500톤 미만 50톤 이상,대청댐상류,Ⅰa,0,0,18.6,81274,0,2.652,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,장위,충북 옥천군 청산면 장위리 670-25,70,0,0,70,54.4,0,0,54.4,54.4,0,0,54.4,87.5,0.7,49.4,2.6,87.2,0.6,31.352,12.773,3.164,1.034,136868,1,99.2,4.7,KSMBR,,0,0,0,0,2012-01-01,2012-01-04,2084,,금강,보청천,대청댐,500톤 미만 50톤 이상,보청천,Ⅰb,0,0,18,78769,0,1.816,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,개심(의평),충북 옥천군 이원면 미동리 659-6번지,60,0,0,60,34.6,0,0,34.6,34.6,0,0,34.6,175.8,0.8,110,5.3,163,0.6,50.341,8.964,5.149,1.391,180189,0,99.5,6.1,KSMBR,,0,0,0,0,2012-01-01,2012-01-04,2149,,금강,이원천,대청댐,500톤 미만 50톤 이상,대청댐상류,Ⅰa,0,0,17.3,75531,0,2.738,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,대정,충청북도 옥천군 군북면 대정리 151-1,60,0,0,60,31,0,0,31,31,0,0,31,97.7,0.9,30.1,2.3,83.9,0.9,27.023,8.243,2.515,0.989,114717,0,99.1,3,KSMBR,,0,0,0,0,2018-04-18,2018-06-14,1795,,금강,금강,대청댐,500톤 미만 50톤 이상,대청댐상류,Ⅰa,0,0,9.4,41021,0,1.661,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,만명,충북 옥천군 청성면 장수리 751-6,60,0,0,60,18,0,0,18,18,0,0,18,65.9,4.7,37.9,6.6,63.3,5.1,31.068,13.887,3.179,1.379,100115,117,92.9,1.1,호기성침전지하수고도처리,,0,0,0,0,2003-11-29,2003-12-19,379,,금강,보청천,대청댐,500톤 미만 50톤 이상,보청천,Ⅰb,0,0,6.4,27886,0,1.946,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
충청북도,옥천군,옥천군,상중,충북 옥천군 군서면 상중리 748,60,0,0,60,33,0,0,33,33,0,0,33,174.1,1.4,105.9,5.1,146.4,0.8,45.335,9.898,4.502,0.374,194283,0,99.2,5.7,KSMBR,,0,0,0,0,2010-12-01,2010-12-01,1741,,금강,소옥천,대청댐,500톤 미만 50톤 이상,대청댐,Ⅰa,0,0,15.2,66401,0,2.527,민간(대행),리뉴어스(주),0,2021-01-01,2025-12-31,0,0
